"Latest: Time (min)";"Latest: Temperatur metall (°C)";"Latest: Temperatur svart (°C)"
11,6;23,7919989445;24,9916105533
11,6166666667;23,7876433496;24,9727658424
11,6333333333;23,7861914768;24,9698666321
11,65;23,7731244431;24,9495719773
11,6666666667;23,7731244431;24,9002835905
11,6833333333;23,7673167693;24,8756386437
11,7;23,7658648409;24,858241898
11,7166666667;23,7658648409;24,8480936745
11,7333333333;23,7615090317;24,8277969538
11,75;23,7513453369;24,8046002461
11,7666666667;23,7440854344;24,801700623
11,7833333333;23,7382774398;24,78720239
11,8;23,7281132934;24,7756036615
11,8166666667;23,7194010095;24,7538556999
11,8333333333;23,7164968822;24,7350070955
11,85;23,7121406606;24,7248577021
11,8666666667;23,7063323078;24,7074585022
11,8833333333;23,6990717743;24,7045586059
11,9;23,6947154047;24,6915089663
11,9166666667;23,690358998;24,6770091612
11,9333333333;23,6830982372;24,6610591225
11,95;23,678741731;24,6509089581
11,9666666667;23,6729329976;24,6262580996
11,9833333333;23,6714808039;24,6117572864
12;23,6700286059;24,600156469
12,0166666667;23,6685764038;24,5885555018
12,0333333333;23,6613153303;24,5827549616
12,05;23,6584108716;24,5682534443
12,0666666667;23,6496973944;24,5436003116
12,0833333333;23,6453405988;24,5334488166
12,1;23,6424360473;24,5189464703
12,1166666667;23,6366268934;24,5145957178
12,1333333333;23,6264607104;24,5029936005
12,15;23,6206513692;24,4913913212
12,1666666667;23,6119372289;24,4783385614
12,1833333333;23,6032229339;24,4667359329
12,2;23,5988657282;24,4449805542
12,2166666667;23,5988657282;24,4261254114
12,2333333333;23,5974133176;24,4203237381
12,25;23,5974133176;24,4159724548
12,2666666667;23,5916036322;24,3985670777
12,2833333333;23,5843414277;24,3898642416
12,3;23,5785315859;24,3695572374
12,3166666667;23,5741741586;24,3521507981
12,3333333333;23,5683641945;24,3405462793
12,35;23,5625541601;24,3274909774
12,3666666667;23,5538389767;24,315886069
12,3833333333;23,5451236344;24,3028303251
12,4;23,5407659035;24,2999290165
12,4166666667;23,5320503218;24,2926756939
12,4333333333;23,5305977092;24,2767181242
12,45;23,5247872144;24,263661663
12,4666666667;23,516071338;24,2419003529
12,4833333333;23,51316601;24,2288432384
12,5;23,5117133393;24,2201383573
12,5166666667;23,5044499181;24,207080827
12,5333333333;23,4986390999;24,2041791194
12,55;23,497186384;24,1911212804
12,5666666667;23,4913754753;24,1737104315
12,5833333333;23,4812062103;24,1592010412
12,6;23,4812062103;24,1490442772
12,6166666667;23,4797534399;24,1359853479
12,6333333333;23,4797534399;24,1330833279
12,65;23,4753951015;24,1229261549
12,6666666667;23,4695839195;24,1127688212
12,6833333333;23,4681311126;24,1040624064
12,7;23,4579613356;24,0866492179
12,7166666667;23,4550556436;24,0808447146
12,7333333333;23,4521499331;24,0634308812
12,75;23,4492442042;24,0460165583
12,7666666667;23,4448855762;24,0373092118
12,7833333333;23,4347152819;24,0344067354
12,8;23,4289035829;24,0213454201
12,8166666667;23,4216388542;24,01263772
12,8333333333;23,4114680375;23,9995759334
12,85;23,4100150449;23,9836111395
12,8666666667;23,4056560389;23,9705487155
12,8833333333;23,4012969905;23,9618402717
12,9;23,3983909346;23,9487773628
12,9166666667;23,3925787662;23,9415200644
12,9333333333;23,3853134491;23,9386171196
12,95;23,3838603715;23,9241021763
12,9666666667;23,3838603715;23,9168445669
12,9833333333;23,3824072891;23,9052322
13;23,37950111;23,8936195955
13,0166666667;23,3751418056;23,8878132037
13,0333333333;23,3678762028;23,8674903589
13,05;23,366423068;23,8587803415
13,0666666667;23,3547978161;23,8442633411
13,0833333333;23,3460786752;23,8384564338
13,1;23,3446254682;23,8282941977
13,1166666667;23,3359061244;23,8210353418
13,1333333333;23,3344528835;23,8181317723
13,15;23,3300931316;23,8065173386
13,1666666667;23,3257333359;23,7890952185
13,1833333333;23,317013613;23,7760282561
13,2;23,3155603088;23,7716725306
13,2166666667;23,3112003667;23,7586051389
13,2333333333;23,3112003667;23,7498933644
13,25;23,3112003667;23,7440854344
13,2666666667;23,3082937142;23,7310173555
13,2833333333;23,3068403806;23,7252092151
13,3;23,3039336986;23,7252092151
13,3166666667;23,2966669075;23,7135927385
13,3333333333;23,290853386;23,7048802093
13,35;23,2835863729;23,6947154047
13,3666666667;23,2835863729;23,6816460726
13,3833333333;23,2821329555;23,6743851872
13,4;23,2777726733;23,6584108716
13,4166666667;23,2705054369;23,655506396
13,4333333333;23,2675985076;23,6526019036
13,45;23,2632380761;23,6467928682
13,4666666667;23,2617845889;23,633722291
13,4833333333;23,2588775996;23,6279130351
13,5;23,2530635609;23,6191990232
13,5166666667;23,2487029792;23,6046753271
13,5333333333;23,2414352425;23,59305606
13,55;23,23707454;23,5828889738
13,5666666667;23,2312601994;23,5770791145
13,5833333333;23,2210849083;23,5654591861
13,6;23,2196312749;23,5581965883
13,6166666667;23,2152703445;23,5523864307
13,6333333333;23,2152703445;23,5451236344
13,65;23,2152703445;23,5335029299
13,6666666667;23,2152703445;23,5320503218
13,6833333333;23,2109093682;23,5291450922
13,7;23,2109093682;23,5218819402
13,7166666667;23,2021872777;23,5117133393
13,7333333333;23,1978261635;23,5059026113
13,75;23,193465003;23,4942809387
13,7666666667;23,193465003;23,485564494
13,7833333333;23,190557537;23,4724895197
13,8;23,1876500505;23,462319839
13,8166666667;23,1832887821;23,4579613356
13,8333333333;23,180381244;23,4463384568
13,85;23,1745661059;23,4390740073
13,8666666667;23,1658432434;23,4376211035
13,8833333333;23,1672970668;23,4347152819
13,9;23,1542124692;23,4245447597
13,9166666667;23,1498508429;23,4114680375
13,9333333333;23,1425813611;23,3969378996
13,95;23,1425813611;23,3896726536
13,9666666667;23,1396735318;23,3838603715
13,9833333333;23,1367656815;23,3780480133
14;23,1353117484;23,369329333
14,0166666667;23,1280420044;23,366423068
14,0333333333;23,1236800947;23,3635167838
14,05;23,1222261143;23,3562509894
14,0666666667;23,1207721286;23,3446254682
14,0833333333;23,1193181376;23,3417190396
14,1;23,1178641413;23,3359061244
14,1166666667;23,1178641413;23,3228267812
14,1333333333;23,1149561329;23,3184669124
14,15;23,1105940805;23,3141069997
14,1666666667;23,1091400524;23,3068403806
14,1833333333;23,1033238871;23,290853386
14,2;23,1047779364;23,2850397854
14,2166666667;23,0975076366;23,2734123464
14,2333333333;23,0945994794;23,2705054369
14,25;23,0931453928;23,2690519747
14,2666666667;23,088783101;23,2617845889
14,2833333333;23,0858748797;23,2530635609
14,3;23,0786042326;23,2443423523
14,3166666667;23,07424178;23,2414352425
14,3333333333;23,07424178;23,23707454
14,35;23,069879279;23,2196312749
14,3666666667;23,0669709181;23,2109093682
14,3833333333;23,0640625356;23,1992798733
14,4;23,0596999214;23,1963724484
14,4166666667;23,0553372585;23,1876500505
14,4333333333;23,0509745468;23,180381244
14,45;23,045157522;23,1760198982
14,4666666667;23,0364318216;23,1745661059
14,4833333333;23,0335232112;23,170204698
14,5;23,0262515897;23,1643894148
14,5166666667;23,0262515897;23,1542124692
14,5333333333;23,0247972489;23,1498508429
14,55;23,0204341939;23,1425813611
14,5666666667;23,0175254631;23,1353117484
14,5833333333;23,0117079355;23,1280420044
14,6;23,0117079355;23,1222261143
14,6166666667;23,0044359023;23,1207721286
14,6333333333;23,0000726161;23,1062319804
14,65;22,9986181763;23,0989617072
14,6666666667;22,9986181763;23,088783101
14,6833333333;22,997163731;23,0800583728
14,7;22,997163731;23,0756959363
14,7166666667;22,9942548238;23,069879279
14,7333333333;22,9928003619;23,0626083363
14,75;22,9884369429;23,0582457058
14,7666666667;22,9840734739;23,0538830267
14,7833333333;22,9797099549;23,0524287895
14,8;22,9709827664;23,0495202988
14,8166666667;22,9637099558;23,0378861187
14,8333333333;22,9578916064;23,0291602547
14,85;22,9564370051;23,0204341939
14,8666666667;22,9506185434;23,0146167103
14,8833333333;22,9506185434;23,0073447321
14,9;22,949163914;23,0029814791
14,9166666667;22,9462546381;22,997163731
14,9333333333;22,9418906821;22,9869824588
14,95;22,9389813499;22,9840734739
14,9666666667;22,9317079203;22,9811644668
14,9833333333;22,9287985088;22,9797099549
15;22,9287985088;22,9753463857
15,0166666667;22,9273437946;22,9666190968
15,0333333333;22,9258890747;22,9637099558
15,05;22,9258890747;22,9578916064
15,0666666667;22,9229796178;22,9535277855
15,0833333333;22,9215248809;22,9477092789
15,1;22,9186153899;22,9418906821
15,1166666667;22,9127963396;22,9331626175
15,1333333333;22,9113415628;22,9302532174
15,15;22,904067593;22,9229796178
15,1666666667;22,904067593;22,9157058761
